"","SubjectCode","Level","nTrialLevel","ClocksInSet","Accuracy","Jymmin","RT"
"3986",15,1,3073,25,23,0,371.455442840865
"3987",15,1,3098,25,21,0,269.134206113496
"3988",15,1,3123,25,22,0,234.087754996201
"3989",15,1,3148,25,23,0,226.886125159723
"3990",15,1,3173,25,21,0,265.068919073758
"3991",15,1,3198,25,19,0,214.965275459947
"3992",15,1,3223,25,19,0,171.552680453303
"3993",15,1,3248,12,9,0,84.9564130672777
"3994",15,1,3260,25,19,0,258.066061307285
"3995",15,1,3285,25,22,0,208.693906667647
"3996",15,1,3310,25,21,0,192.686763137502
"3997",15,1,3335,25,22,0,202.172742777119
"3998",15,1,3360,25,24,0,198.885780912814
"3999",15,1,3385,25,16,0,252.858517133036
"4000",15,1,3410,25,21,0,228.764610375151
"4001",15,1,3435,25,22,0,259.98809604983
"4002",15,1,3460,25,25,0,191.703485318103
"4003",15,1,3485,25,20,0,396.923987889292
"4004",15,1,3510,25,22,0,230.47537902586
"4005",15,1,3535,25,25,0,256.165114759779
"4006",15,1,3560,25,23,0,153.413848099066
"4007",15,1,3585,25,25,0,257.053515839844
"4008",15,1,3610,25,24,0,287.626881712169
"4009",15,1,3635,25,20,0,320.175986944754
"4010",15,1,3660,25,25,0,211.539155534732
"4011",15,1,3685,25,25,0,205.79410729764
"4012",15,1,3710,25,20,0,198.18036964355
"4013",15,1,3735,25,25,0,203.095558086276
"4014",15,1,3760,25,20,0,139.494161294302
"4015",15,1,3785,25,25,0,244.887893542674
"4016",15,1,3810,25,25,0,301.185530696852
"4017",15,1,3835,25,24,0,257.424383800015
"4018",15,1,3860,25,24,0,226.427754672036
"4019",15,1,3885,25,21,0,164.619698261424
"4020",15,1,3910,13,13,0,162.392302900342
"4021",15,1,3923,25,23,0,202.064775378939
"4022",15,1,3948,25,25,0,213.760909973129
"4023",15,1,3973,25,22,0,447.788514748213
"4024",15,1,3998,25,24,0,162.449762184461
"4025",15,1,4023,25,24,0,200.236292693813
"4026",15,1,4048,25,23,0,239.623775912732
"4027",15,1,4073,25,21,0,642.137505613666
"4028",15,1,4098,25,24,0,316.341540476929
"4029",15,1,4123,25,22,0,203.718736286195
"4030",15,1,4148,25,25,0,279.746188145784
"4031",15,1,4173,25,20,0,197.279254918064
"4032",15,1,4198,25,20,0,181.564073732423
"4033",15,1,4223,25,24,0,234.831473490141
"4034",15,1,4248,25,24,0,172.49839060093
"4035",15,1,4273,21,18,0,167.304504203337
"4036",15,1,4294,25,21,0,196.989753575149
"4037",15,1,4319,25,25,0,263.054074559388
"4038",15,1,4344,25,23,0,226.450164285181
"4039",15,1,4369,25,24,0,172.594763105069
"4040",15,1,4394,25,24,0,162.485844003247
"4041",15,1,4419,25,21,0,252.795618342163
"4042",15,1,4444,25,25,0,127.836112058317
"4043",15,1,4469,25,24,0,158.828720578167
"4044",15,1,4494,25,23,0,153.919097670885
"4045",15,1,4519,25,20,0,147.443615520114
"4046",15,1,4544,25,25,0,176.183718358445
"4047",15,1,4569,25,21,0,225.143005207949
"4048",15,1,4594,25,24,0,192.822026209935
"4049",15,1,4619,25,24,0,214.83081218419
"4050",15,1,4644,25,25,0,142.355574319018
"4051",15,1,4669,25,25,0,158.621817784949
"4052",15,1,4694,25,25,0,192.495988068062
"4053",15,1,4719,25,22,0,198.840047499663
"4054",15,1,4744,25,20,0,175.366127240023
"4055",15,1,4769,25,25,0,210.925202898957
"4056",15,1,4794,25,19,0,181.439394697721
"4057",15,1,4819,25,23,0,192.52951011762
"4058",15,1,4844,25,25,0,297.061668190312
"4059",15,1,4869,25,24,0,178.498857923457
"4060",15,1,4894,25,23,0,139.799048415903
"4061",15,1,4919,25,25,0,155.894907647543
"4062",15,1,4944,25,25,0,150.356496054606
"4063",15,1,4969,25,25,0,185.419879736492
"4064",15,1,4994,25,20,0,211.63567072745
"4065",15,1,5019,25,24,0,125.367110720452
"4066",15,1,5044,25,25,0,318.731969205941
"4067",15,1,5069,25,19,0,130.550557154343
"4068",15,1,5094,25,25,0,131.533488179411
"4069",15,1,5119,25,24,0,215.410984912933
"4070",15,1,5144,25,25,0,176.42376173627
"4071",15,1,5169,25,25,0,164.92789084604
"4072",15,1,5194,7,7,0,78.4824226461046
"4073",15,1,5201,25,24,0,264.345324437974
"4074",15,1,5226,25,22,0,229.173102176048
"4075",15,1,5251,25,25,0,183.477312619081
"4076",15,1,5276,25,21,0,199.695998320682
"4077",15,1,5301,25,22,0,167.18920321093
"4078",15,1,5326,25,24,0,147.694700953508
"4079",15,1,5351,25,23,0,145.249225929223
"4080",15,1,5376,19,18,0,138.800448942576
"4081",15,1,5395,25,25,0,200.615627138679
"4082",15,1,5420,1,1,0,3.25859243537902
"4083",15,1,5421,25,25,0,244.064920127043
"4084",15,1,5446,25,25,0,163.341641360483
"4085",15,1,5471,25,25,0,144.963673300196
"4086",15,1,5496,25,24,0,192.207618182309
"4087",15,1,5521,25,21,0,198.923872745821
"4088",15,1,5546,25,23,0,155.033849580744
"4089",15,1,5571,25,24,0,169.334889099896
"4090",15,1,5596,25,25,0,246.702150204527
"4091",15,1,5621,25,22,0,164.624536565739
"4092",15,1,5646,25,24,0,143.244499155334
"4093",15,1,5671,10,8,0,61.3215025125684
"4094",15,1,5681,25,24,0,211.601109075148
"4095",15,1,5706,25,17,0,152.408404144017
"4096",15,1,5731,25,23,0,163.291820532968
"4097",15,1,5756,25,25,0,153.352799264441
"4098",15,1,5781,25,20,0,129.724318548995
"4099",15,1,5806,25,24,0,118.011730355728
"4100",15,1,5831,25,23,0,165.404975933739
"4101",15,1,5856,25,24,0,131.383825054233
"4102",15,1,5881,25,22,0,219.137298324049
"4103",15,1,5906,25,23,0,147.927314244434
"4104",15,1,5931,25,25,0,213.681612656763
"4105",15,1,5956,25,22,0,171.364419441068
"4106",15,1,5981,25,23,0,190.388393947936
"4107",15,1,6006,25,24,0,129.65827238646
"4108",15,1,6031,25,19,0,177.609193238257
"4109",15,1,6056,25,24,0,189.800944243528
"4110",15,1,6081,25,24,0,229.033201323597
"4111",15,1,6106,25,25,0,214.401277061862
"4112",15,1,6131,25,25,0,143.786582492718
"4113",15,1,6156,25,24,0,184.49435908049
"4114",15,1,6181,25,20,0,130.93085277113
"4115",15,1,6206,25,22,0,269.039692513184
"4116",15,1,6231,25,24,0,168.790754835444
"4117",15,1,6256,25,23,0,111.690334640976
"4118",15,1,6281,25,25,0,157.582434786421
"4119",15,1,6306,25,24,0,131.089251150163
"4120",15,1,6331,25,25,0,191.946659254243
"4121",16,1,1,25,25,1,245.954028903297
"4122",16,1,26,25,22,1,432.735157854532
"4123",16,1,51,25,25,1,357.154977993308
"4124",16,1,76,25,24,1,1076.94658211564
"4125",16,1,101,25,23,1,363.721774875631
"4126",16,1,126,25,24,1,364.35282946443
"4127",16,1,151,25,18,1,229.095374823006
"4128",16,1,176,25,20,1,283.846241330445
"4129",16,1,201,25,24,1,277.596877617256
"4130",16,1,226,25,21,1,183.012057432082
"4131",16,1,251,25,25,1,281.83327818769
"4132",16,1,276,25,19,1,266.452247987129
"4133",16,1,301,25,23,1,215.94202562463
"4134",16,1,326,25,23,1,253.508613459125
"4135",16,1,351,25,20,1,364.502536476275
"4136",16,1,376,14,11,1,277.177167158669
"4137",16,1,390,25,22,1,360.513244804471
"4138",16,1,415,25,17,1,273.158282744423
"4139",16,1,440,25,25,1,539.384794068732
"4140",16,1,465,25,23,1,292.424476461926
"4141",16,1,490,10,10,1,192.744345520583
"4142",16,1,500,25,17,1,268.265784308827
"4143",16,1,525,25,22,1,321.634894557318
"4144",16,1,550,25,24,1,324.644419915036
"4145",16,1,575,25,21,1,346.925572901532
"4146",16,1,600,25,24,1,224.056683838879
"4147",16,1,625,25,24,1,197.501890670773
"4148",16,1,650,25,25,1,216.445733152846
"4149",16,1,675,25,22,1,281.66835150196
"4150",16,1,700,25,23,1,138.051138028159
"4151",16,1,725,25,20,1,245.556551867927
"4152",16,1,750,25,21,1,315.002666174858
"4153",16,1,775,25,18,1,213.660512162909
"4154",16,1,800,25,25,1,170.625144474134
"4155",16,1,825,25,25,1,186.447919122791
"4156",16,1,850,25,23,1,157.000263091247
"4157",16,1,875,25,21,1,244.526969708774
"4158",16,1,900,25,23,1,227.747878438418
"4159",16,1,925,25,24,1,271.446563446146
"4160",16,1,950,25,16,1,191.196447527149
"4161",16,1,975,25,24,1,214.778094073131
"4162",16,1,1000,25,25,1,266.376277251598
"4163",16,1,1025,25,24,1,201.883086170057
"4164",16,3,1,25,13,1,302.707418976772
"4165",16,3,26,25,15,1,329.05753423179
"4166",16,3,51,25,14,1,301.021231060661
"4167",16,3,76,25,14,1,197.570931200104
"4168",16,3,101,25,19,1,554.234750567973
"4169",16,3,126,25,12,1,767.529484893797
"4170",16,3,151,12,9,1,214.565808281954
"4171",16,3,163,25,15,1,243.878823357009
"4172",16,3,188,25,17,1,402.283292784169
"4173",16,3,213,25,17,1,234.85835664646
"4174",16,3,238,25,14,1,307.53846704064
"4175",16,3,263,25,16,1,337.955251444239
"4176",16,3,288,25,19,1,326.64996718756
"4177",16,3,313,25,19,1,452.803970953053
"4178",16,3,338,25,13,1,364.214092818949
"4179",16,3,363,25,16,1,647.804341110891
"4180",16,3,388,25,16,1,294.910672926379
"4181",16,3,413,25,20,1,455.292982850409
"4182",16,3,438,25,19,1,481.00452610402
"4183",16,3,463,25,21,1,350.456617965801
"4184",16,3,488,25,20,1,207.978419060268
"4185",16,3,513,25,20,1,340.062744721107
"4186",16,3,538,25,13,1,348.107717767351
"4187",16,3,563,25,19,1,404.042698894816
"4188",16,3,588,25,16,1,304.795684083584
"4189",16,3,613,25,17,1,325.877587563843
"4190",16,3,638,25,15,1,318.947268841911
"4191",16,3,663,25,15,1,175.152084552715
"4192",16,3,688,25,18,1,512.993400327019
"4193",16,3,713,25,19,1,378.858667962575
"4194",16,3,738,25,13,1,285.464309243079
"4195",16,3,763,25,15,1,219.428781653458
"4196",16,3,788,25,19,1,178.630169022762
"4197",16,3,813,25,20,1,286.466982369251
"4198",16,3,838,25,20,1,254.858173961643
"4199",16,3,863,25,19,1,238.632118969348
"4200",16,3,888,25,21,1,261.167622977017
"4201",16,3,913,25,19,1,346.327809509108
"4202",16,3,938,13,9,1,118.930059903439
"4203",16,3,951,25,19,1,220.605647240425
"4204",16,3,976,25,18,1,489.814470925085
"4205",16,3,1001,25,16,1,256.470539294602
"4206",16,3,1026,25,18,1,187.850805786086
"4207",16,3,1051,25,19,1,162.878026338249
"4208",16,3,1076,25,18,1,176.06546408679
"4209",16,3,1101,25,18,1,279.369538892851
"4210",16,3,1126,25,22,1,270.103522607435
"4211",16,3,1151,25,13,1,195.239019121717
"4212",16,3,1176,25,20,1,184.607300052632
"4213",16,3,1201,25,19,1,417.579787460064
"4214",16,3,1226,25,11,1,243.822370575631
"4215",16,3,1251,25,19,1,296.017150484251
"4216",16,3,1276,25,17,1,183.953375784077
"4217",16,3,1301,25,15,1,252.983502506102
"4218",16,3,1326,25,21,1,142.591916467498
"4219",16,3,1351,25,18,1,252.337454484055
"4220",16,3,1376,25,18,1,213.24849157193
"4221",16,3,1401,25,21,1,186.534619073502
"4222",16,3,1426,25,20,1,365.357693867696
"4223",16,3,1451,25,19,1,176.18525301121
"4224",16,3,1476,25,17,1,353.981882614701
"4225",16,3,1501,25,21,1,207.126575223246
"4226",16,3,1526,25,16,1,330.077821210914
"4227",16,3,1551,25,15,1,210.077930971861
"4228",16,3,1576,25,16,1,143.473967779731
"4229",16,3,1601,25,12,1,169.204064940751
"4230",16,3,1626,25,17,1,221.069644684694
"4231",16,3,1651,25,24,1,211.942297235826
"4232",16,3,1676,25,21,1,120.758670397883
"4233",16,3,1701,25,18,1,311.872302947251
"4234",16,3,1726,25,16,1,189.539108587876
"4235",16,3,1751,25,21,1,152.936219933653
"4236",16,3,1776,25,17,1,145.648654121075
"4237",16,3,1801,25,14,1,164.790684361029
"4238",16,3,1826,25,14,1,180.78027601722
"4239",16,3,1851,15,8,1,96.3422270509755
"4240",16,3,1866,25,20,1,163.963733918097
"4241",16,3,1891,25,13,1,227.331796178145
"4242",16,3,1916,25,18,1,167.426993526323
"4243",16,3,1941,4,3,1,24.8684057421316
"4244",16,3,1945,25,21,1,234.238025224109
"4245",16,3,1970,16,15,1,126.084588885827
"4246",16,3,1986,25,14,1,242.52740938247
"4247",16,3,2011,25,20,1,131.787033528484
"4248",16,3,2036,25,19,1,158.080067137007
"4249",16,3,2061,25,21,1,137.843887341215
"4250",16,3,2086,25,13,1,117.770486774509
"4251",16,3,2111,25,17,1,146.385677552603
"4252",16,3,2136,25,17,1,99.685728352075
"4253",16,3,2161,25,16,1,215.292981755486
"4254",16,3,2186,25,20,1,238.206443297324
"4255",16,3,2211,25,15,1,170.332742372977
"4256",16,3,2236,25,19,1,87.9588203453899
"4257",16,3,2261,25,18,1,131.793712687081
"4258",16,3,2286,25,14,1,207.141453665569
"4259",16,3,2311,25,20,1,113.521046924028
"4260",16,3,2336,25,20,1,131.463999999029
"4261",16,3,2361,25,16,1,117.836557069584
"4262",16,3,2386,25,23,1,143.82744130185
"4263",16,3,2411,11,9,1,44.5419340275411
"4264",16,3,2422,25,15,1,138.485935381023
"4265",16,3,2447,25,18,1,133.525223617149
"4266",16,3,2472,25,10,1,83.6549068496248
"4267",16,3,2497,25,16,1,97.1331044374653
"4268",16,3,2522,25,23,1,134.205356680671
"4269",16,3,2547,25,15,1,95.1884045388003
"4270",16,3,2572,25,16,1,118.069146056783
"4271",16,3,2597,25,15,1,149.198059275481
"4272",16,3,2622,25,23,1,98.821111378398
"4273",16,3,2647,25,19,1,126.152395159848
"4274",16,3,2672,25,18,1,116.626493481264
"4275",16,3,2697,25,16,1,121.80697433527
"4276",16,3,2722,25,22,1,113.132100610121
"4277",16,3,2747,25,18,1,123.144815253064
"4278",16,3,2772,25,18,1,125.02855051
"4279",16,3,2797,25,20,1,137.28947055742
"4280",16,3,2822,25,22,1,137.988243224622
"4281",16,3,2847,25,25,1,122.676969145482
"4282",16,3,2872,25,16,1,111.383090069462
"4283",16,3,2897,25,13,1,144.89204619727
"4284",16,3,2922,25,17,1,104.598213402787
"4285",16,3,2947,25,18,1,126.141076105833
"4286",16,3,2972,25,14,1,88.5243071917811
"4287",16,3,2997,25,17,1,94.934891335663
"4288",16,3,3022,23,14,1,78.9250488620624
"4289",16,3,3045,25,20,1,118.045503698145
"4290",16,3,3070,25,19,1,80.0325939747716
"4291",16,3,3095,25,16,1,92.6748103206375
"4292",16,3,3120,25,23,1,110.255767715201
"4293",16,3,3145,25,20,1,86.739691782234
"4294",16,3,3170,25,18,1,73.7448256725798
"4295",16,3,3195,25,18,1,94.2829601490324
"4296",16,3,3220,25,20,1,86.6888962244034
"4297",16,3,3245,25,12,1,91.5457123694243
"4298",16,3,3270,25,20,1,103.140432753824
"4299",16,3,3295,25,17,1,97.6632983291441
"4300",16,3,3320,25,18,1,92.293241011626
"4301",16,3,3345,25,15,1,90.5742760393053
"4302",16,3,3370,25,19,1,96.9169938337007
"4303",16,3,3395,25,19,1,82.6034934304115
"4304",16,3,3420,25,15,1,100.039718504554
"4305",16,3,3445,25,18,1,78.2448989507136
"4306",16,3,3470,25,22,1,106.842830013211
"4307",16,3,3495,25,18,1,111.59338397485
"4308",16,3,3520,25,16,1,87.3222280439061
"4309",16,3,3545,25,19,1,86.8039886332413
"4310",16,3,3570,25,21,1,73.8891139757169
"4311",16,3,3595,25,20,1,91.6103323610667
"4312",16,3,3620,25,20,1,83.0445493275299
"4313",16,3,3645,25,17,1,83.9913206586086
"4314",16,3,3670,25,24,1,81.1272948625053
"4315",16,3,3695,25,23,1,75.150640436207
"4316",16,3,3720,25,20,1,76.9547002031076
"4317",16,3,3745,25,21,1,78.2501843642843
"4318",16,3,3770,25,16,1,72.8950550509519
"4319",16,3,3795,25,21,1,107.596521660109
"4320",16,3,3820,25,21,1,79.742329866056
"4321",16,3,3845,25,18,1,65.2492275047141
"4322",16,3,3870,25,21,1,90.9374065316342
"4323",16,3,3895,25,21,1,80.2648771430304
"4324",16,3,3920,25,18,1,89.3051498367637
"4325",16,3,3945,25,20,1,91.1248100587989
"4326",16,3,3970,25,16,1,91.4528294330624
"4327",16,3,3995,25,19,1,76.1752719495522
"4328",16,3,4020,25,25,1,68.3589206415169
"4329",17,1,1,25,23,0,319.791977172355
"4330",17,1,26,25,21,0,251.880350933929
"4331",17,1,51,25,25,0,170.433176991483
"4332",17,1,76,25,24,0,294.621860399802
"4333",17,1,101,25,20,0,216.246166192738
"4334",17,1,126,25,18,0,358.973553166356
"4335",17,1,151,25,13,0,413.010729504586
"4336",17,1,176,25,19,0,334.16249025555
"4337",17,1,201,25,21,0,182.255398674416
"4338",17,1,226,4,4,0,11.3911793824987
"4339",17,1,230,5,5,0,76.2566977773838
"4340",17,1,235,25,21,0,219.909119252015
"4341",17,1,260,25,20,0,332.278893677866
"4342",17,1,285,25,20,0,533.466031359745
"4343",17,1,310,25,21,0,264.643278602694
"4344",17,1,335,25,20,0,166.974597670152
"4345",17,1,360,25,18,0,229.777366283275
"4346",17,1,385,25,23,0,298.164930126969
"4347",17,1,410,25,22,0,235.804780176689
"4348",17,1,435,25,21,0,176.181512016028
"4349",17,1,460,25,19,0,280.783663885288
"4350",17,1,485,25,16,0,227.533941769339
"4351",17,1,510,25,25,0,214.705502450913
"4352",17,1,535,25,22,0,197.677374021897
"4353",17,1,560,25,21,0,394.290539266947
"4354",17,1,585,25,22,0,286.753653633765
"4355",17,1,610,25,19,0,178.228713718603
"4356",17,1,635,25,23,0,198.044329399406
"4357",17,1,660,25,18,0,378.141646848486
"4358",17,1,685,25,19,0,283.428975987765
"4359",17,1,710,25,18,0,201.260364854094
"4360",17,1,735,25,21,0,274.970338714133
"4361",17,1,760,25,23,0,278.396263579261
"4362",17,1,785,25,21,0,280.66097069019
"4363",17,1,810,10,8,0,125.617533355755
"4364",17,1,820,25,21,0,319.02685616709
"4365",17,1,845,25,14,0,208.647817461113
"4366",17,1,870,25,20,0,143.554984413689
"4367",17,1,895,25,21,0,287.48371995017
"4368",17,1,920,25,18,0,191.419032212414
"4369",17,1,945,25,16,0,293.995200525971
"4370",17,1,970,25,24,0,220.691732063459
"4371",17,1,995,25,19,0,202.07088956421
"4372",17,1,1020,25,22,0,157.920356204787
"4373",17,1,1045,25,21,0,169.739746601925
"4374",17,1,1070,25,20,0,211.039016953027
"4375",17,1,1095,25,21,0,284.242847561756
"4376",17,1,1120,25,25,0,232.931902479506
"4377",17,1,1145,25,25,0,168.787290892279
"4378",17,1,1170,25,16,0,190.358337405593
"4379",17,1,1195,25,17,0,300.892093061577
"4380",17,1,1220,25,15,0,425.921241875571
"4381",17,1,1245,25,18,0,178.434210860354
"4382",17,1,1270,25,17,0,292.116421659093
"4383",17,1,1295,25,17,0,240.073666335116
"4384",17,1,1320,25,22,0,300.850003270373
"4385",17,1,1345,25,25,0,212.724144391735
"4386",17,1,1370,25,22,0,200.407267107791
"4387",17,1,1395,25,22,0,408.121726386883
"4388",17,1,1420,25,15,0,131.013484290863
"4389",17,1,1445,25,20,0,386.259348932056
"4390",17,1,1470,25,20,0,132.717828490177
"4391",17,1,1495,25,20,0,309.840360378889
"4392",17,1,1520,13,11,0,364.645441204124
"4393",17,1,1533,25,23,0,134.338727240956
"4394",17,1,1558,25,18,0,192.390823627166
"4395",17,1,1583,25,19,0,248.57641054903
"4396",17,1,1608,25,21,0,194.120080360795
"4397",17,1,1633,25,23,0,237.779632538177
"4398",17,1,1658,25,23,0,211.881799663806
"4399",17,1,1683,25,19,0,154.938255471066
"4400",17,1,1708,25,21,0,193.927853879807
"4401",17,1,1733,25,18,0,295.174657299033
"4402",17,1,1758,25,20,0,245.654777146543
"4403",17,1,1783,25,18,0,217.669574433643
"4404",17,1,1808,25,21,0,258.86956130228
"4405",17,1,1833,25,24,0,202.167015107538
"4406",17,1,1858,25,22,0,251.199200983337
"4407",17,1,1883,25,19,0,214.375328882787
"4408",17,1,1908,25,24,0,253.454195934992
"4409",17,1,1933,25,23,0,202.16114573016
"4410",17,1,1958,25,22,0,188.135696329134
"4411",17,1,1983,11,8,0,60.6788614785476
"4412",17,1,1994,25,22,0,259.994948765944
"4413",17,1,2019,25,21,0,154.675032496636
"4414",17,1,2044,25,16,0,160.147870131674
"4415",17,1,2069,17,11,0,167.194811757298
"4416",17,1,2086,25,24,0,284.211704852964
"4417",17,1,2111,25,23,0,194.54285786592
"4418",17,1,2136,25,19,0,161.219281461643
"4419",17,1,2161,25,21,0,397.052281713874
"4420",17,1,2186,25,23,0,159.55902149434
"4421",17,1,2211,25,22,0,152.829494056521
"4422",17,1,2236,25,23,0,215.901955631828
"4423",17,1,2261,25,23,0,319.136774186928
"4424",17,1,2286,19,18,0,150.09722716423
"4425",17,1,2305,25,20,0,186.573582071785
"4426",17,1,2330,25,24,0,197.303307813425
"4427",17,1,2355,25,16,0,220.948427674057
"4428",17,1,2380,25,16,0,130.902616973575
"4429",17,1,2405,25,23,0,111.051203723914
"4430",17,2,1,25,22,1,254.483880017624
"4431",17,2,26,25,24,1,231.312184535782
"4432",17,2,51,25,23,1,269.857605671006
"4433",17,2,76,25,19,1,344.12422879475
"4434",17,2,101,25,16,1,315.879076083122
"4435",17,2,126,25,20,1,299.163443838844
"4436",17,2,151,25,22,1,287.546356771175
"4437",17,2,176,25,19,1,381.990522523573
"4438",17,2,201,17,16,1,211.84192582458
"4439",17,2,218,25,22,1,240.27962320187
"4440",17,2,243,25,21,1,185.330421294762
"4441",17,2,268,25,23,1,242.475846780906
"4442",17,2,293,12,11,1,143.057380435999
"4443",17,2,305,25,24,1,287.417779132543
"4444",17,2,330,25,20,1,211.29412374407
"4445",17,2,355,25,24,1,211.285315247857
"4446",17,2,380,25,23,1,330.168145026679
"4447",17,2,405,25,21,1,283.191142414057
"4448",17,2,430,25,24,1,129.483245708564
"4449",17,2,455,25,24,1,215.319540226671
"4450",17,2,480,25,23,1,159.856913266541
"4451",17,2,505,25,20,1,227.936629091813
"4452",17,2,530,25,24,1,311.99983103233
"4453",17,2,555,25,23,1,265.035848788873
"4454",17,2,580,25,17,1,270.235628765807
"4455",17,2,605,25,17,1,238.78653390877
"4456",17,2,630,25,20,1,453.858300536611
"4457",17,2,655,25,21,1,279.831545494032
"4458",17,2,680,25,23,1,267.081698812134
"4459",17,2,705,25,21,1,218.071429361907
"4460",17,2,730,25,20,1,266.327981086842
"4461",17,2,755,25,23,1,361.545429659653
"4462",17,2,780,25,21,1,202.899859452309
"4463",17,2,805,18,17,1,337.633502781515
"4464",17,2,823,25,20,1,342.328194924726
"4465",17,2,848,25,22,1,465.199542796125
"4466",17,2,873,25,25,1,224.942357113648
"4467",17,2,898,25,23,1,193.726407319923
"4468",17,2,923,25,24,1,344.156903044808
"4469",17,2,948,25,17,1,265.379759001363
"4470",17,2,973,25,22,1,355.437333243549
"4471",17,2,998,25,22,1,312.8587652634
"4472",17,2,1023,25,24,1,215.563601802916
"4473",17,2,1048,25,22,1,258.914076958007
"4474",17,2,1073,25,23,1,314.878917529108
"4475",17,2,1098,25,19,1,335.561423701313
"4476",17,2,1123,25,22,1,206.406159448531
"4477",17,2,1148,25,23,1,246.002305874769
"4478",17,2,1173,25,20,1,299.25986835022
"4479",17,2,1198,25,23,1,282.740361483802
"4480",17,2,1223,25,20,1,614.633976366631
"4481",17,2,1248,25,19,1,429.20232221056
"4482",17,2,1273,25,23,1,235.222404001193
"4483",17,2,1298,25,24,1,183.911946562106
"4484",17,2,1323,25,23,1,257.79459814822
"4485",17,2,1348,25,20,1,337.25139672988
